Depth(ft),Block Position(ft),ROP Avg(fph),Total Flow(gpm),Pres Xducer 1(psig),AGRC(api),Hookload Avg(klb),DCWA(klb),DCWX(klb),WOB Avg(klb),Torque Abs Avg(f-kp),DCTA(f-p),DCTX(f-p),DCBA(f-p),DCD(deg),RPM Surface Avg(rpm),Ann Press - EMW(ppg),Temp Annulus(degF),Dens Mud In Avg(ppg),GP_Min_RPM(rpm),GP_Mean_RPM(rpm),GP_Max_RPM(rpm),GP_Tor_Eff(NONE),RPM(rpm),RPM Max(rpm),RPM Min(rpm),StickSlip Ind(NONE),AVGX-M5(g),AVGY-M5(g),AVGZ-M5(g),PEAKX-M5(g),PEAKY-M5(g),PEAKZ-M5(g),DDS Avg X(g),DDS Avg Y(g),DDS Avg Z(g),DDS Peak X(g),DDS Peak Y(g),DDS Peak Z(g),DDS Avg X(g),DDS Avg Y(g),DDS Avg Z(g),DDS Peak X(g),DDS Peak Y(g),DDS Peak Z(g)
    17779.5000,107.2761,116.9501,1086.5792,5970.9004,26.4064,763.0554,4.0520,7.2540,8.9676,26.8465,4016.0000,5434.0000,4491.0000,205.7120,180.0000,13.3956,153.5000,12.8000,171.9176,181.8649,191.1042,94.5588,180.4800,192.0000,165.5000,15,0.2100,0.2600,0.0400,0.8000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17780.0000,106.9383,143.2557,1089.0414,5976.9800,27.6432,763.1434,4.3480,6.8160,8.8583,25.7112,4116.0000,5480.0000,5072.0000,205.7120,180.1639,13.4093,153.5000,12.8000,167.3196,178.1150,188.1421,93.9706,180.4800,192.0000,165.5000,15,0.4300,0.3900,0.0400,2.0000,1.4000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000
    17780.5000,106.2463,142.1053,1087.8103,5974.9536,33.2785,761.7131,4.3560,7.2800,10.2946,24.5660,4318.0000,6110.0000,4906.0000,179.9980,180.1639,13.4067,153.6800,12.8000,167.3196,178.1150,188.1421,93.9706,180.4800,192.0000,165.5000,15,0.3500,0.1500,0.0400,0.8000,0.4000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17781.0000,105.8455,173.0229,1086.5792,5972.4199,22.6650,763.4418,3.7360,7.1000,8.5958,25.9166,3740.0000,5146.0000,4946.0000,359.9960,180.0082,13.4107,153.6800,12.8000,167.3196,178.1150,188.1421,93.9706,181.1200,191.0000,164.5000,15,0.1700,0.1500,0.0400,0.8000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17781.5000,105.2726,140.4798,1087.0717,5984.0737,23.5378,762.6788,3.9800,6.7140,9.3413,24.7381,3882.0000,4962.0000,4946.0000,179.9980,180.0000,13.3973,153.6800,12.8000,167.3196,178.1150,188.1421,93.9706,181.1200,191.0000,164.5000,15,0.1100,0.1500,0.0300,0.4000,0.8000,0.2000,0.4000,0.2000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17782.0000,104.7347,116.8835,1087.8103,5974.4468,29.0998,762.7957,3.9160,5.8240,9.2103,24.9954,3746.0000,4694.0000,4581.0000,231.4260,180.0000,13.4002,153.6800,12.8000,167.3196,178.1150,188.1421,93.9706,181.1200,191.0000,164.5000,15,0.1600,0.1600,0.0300,0.8000,0.4000,0.2000,0.4000,0.2000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17782.5000,104.3306,153.4725,1088.0565,5984.0737,31.7241,762.6301,3.8740,6.8220,9.3865,25.3350,3706.0000,5506.0000,4255.0000,128.5700,180.0000,13.3998,153.6800,12.8000,164.2323,179.0550,192.8227,91.7647,180.1600,189.5000,168.5000,12,0.1800,0.2000,0.0400,0.8000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17783.0000,103.7599,178.4517,1087.8103,5982.5537,27.0105,762.2661,4.1980,6.3420,9.7456,24.9274,3876.0000,5104.0000,4534.0000,128.5700,180.0000,13.4038,153.6800,12.8000,164.2323,179.0550,192.8227,91.7647,179.5200,182.5000,168.5000,8,0.2800,0.2200,0.0400,1.2000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17783.5000,103.2772,155.8613,1087.5641,5985.5947,25.6271,762.0077,4.1020,6.5200,10.0123,25.0039,3748.0000,5166.0000,5010.0000,257.1400,180.0000,13.3958,153.8600,12.8000,164.2323,179.0550,192.8227,91.7647,179.5200,182.5000,168.5000,8,0.2900,0.2500,0.0400,1.2000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17784.0000,102.8148,167.8318,1087.5641,5977.9937,21.4973,760.6768,4.1460,6.8620,11.3559,25.0428,3750.0000,5350.0000,7506.0000,257.1400,180.0246,13.4062,153.8600,12.8000,164.3420,175.7751,186.3945,93.5294,180.4800,194.5000,168.5000,14,0.2700,0.2600,0.0300,1.2000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17784.5000,102.3734,187.0676,1084.3632,5969.8867,25.7004,761.9803,4.5060,7.1740,10.0100,23.6015,3944.0000,5366.0000,7484.0000,25.7140,180.1639,13.4146,153.8600,12.8000,161.2836,181.3949,200.0749,88.9706,180.4800,194.5000,168.5000,14,0.4500,0.1900,0.0400,1.2000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000
    17785.0000,101.7586,0.0000,1087.0717,5979.0068,22.1503,743.4810,4.1620,7.6160,28.6608,26.2595,3718.0000,5132.0000,6536.0000,308.5680,180.0000,13.4055,153.8600,12.8000,161.2836,181.3949,200.0749,88.9706,180.4800,194.5000,168.5000,14,0.3900,0.2100,0.0400,1.2000,1.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000
    17785.5000,101.2525,0.0000,1088.3027,5996.7412,26.3045,741.9478,4.2180,7.8560,30.2229,25.1006,3792.0000,5402.0000,5877.0000,179.9980,180.0984,13.4030,153.8600,12.8000,161.2836,181.3949,200.0749,88.9706,180.4800,194.5000,168.5000,14,0.3000,0.3200,0.0400,1.6000,1.8000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17786.0000,100.7339,0.0000,1084.8556,5986.6079,30.4587,748.0969,4.7220,7.8560,23.8690,25.5263,4036.0000,5402.0000,5877.0000,179.9980,180.1639,13.3993,154.0400,12.8000,161.2836,181.3949,200.0749,88.9706,180.4800,194.5000,168.5000,14,0.3800,0.2700,0.0400,1.2000,1.4000,0.2000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17786.5000,100.2548,0.0000,1088.7952,5973.4336,29.6837,748.0799,5.0520,8.2820,23.9209,26.5989,4526.0000,6134.0000,6080.0000,179.9980,180.0410,13.4044,154.0400,12.8000,167.6660,177.6450,186.9139,94.4118,180.4800,193.5000,163.0000,17,0.3700,0.3200,0.0400,1.6000,1.4000,0.2000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17787.0000,99.7344,0.0000,1088.0565,5982.0469,29.1975,745.2007,5.3060,8.2680,26.7656,25.4210,4392.0000,7586.0000,6715.0000,308.5680,180.0492,13.3986,154.0400,12.8000,167.6660,177.6450,186.9139,94.4118,180.4800,193.5000,163.0000,17,0.2800,0.2200,0.0500,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17787.5000,99.2338,119.0988,1087.5641,5974.9536,23.6111,753.3860,5.4340,7.4620,18.7043,25.0048,4422.0000,6234.0000,6759.0000,205.7120,180.0000,13.4198,154.0400,12.8000,163.5556,177.1750,189.8252,92.3529,179.5200,192.0000,161.0000,17,0.3000,0.2900,0.0400,1.2000,1.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17788.0000,98.7674,157.7413,1087.5641,5969.8867,22.8563,760.6008,5.2100,7.6500,11.4342,24.8509,4278.0000,5622.0000,6271.0000,205.7120,180.0000,13.4000,154.2200,12.8000,163.5556,177.1750,189.8252,92.3529,179.5200,192.0000,161.0000,17,0.5300,0.3900,0.0400,2.0000,2.6000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17788.5000,98.2334,143.0582,1088.0565,5969.8867,24.1907,760.6731,4.8320,7.2280,11.3285,26.0088,4056.0000,5508.0000,7112.0000,154.2840,180.0259,13.4094,154.2200,12.8000,163.5556,177.1750,189.8252,92.3529,180.1600,191.0000,157.5000,19,0.3600,0.3500,0.0400,2.0000,2.2000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17789.0000,97.7853,145.0236,1089.0414,5974.4468,26.4308,761.6240,4.6440,8.2100,10.3834,24.6777,3774.0000,5458.0000,7802.0000,257.1400,180.0000,13.3992,154.2200,12.8000,163.5556,177.1750,189.8252,92.3529,180.4800,197.0000,163.0000,19,0.5200,0.3200,0.0500,2.0000,1.8000,0.2000,0.8000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17789.5000,97.2921,177.9342,1085.3481,5949.6187,23.4645,761.0177,4.6120,7.3260,10.9990,24.2872,3994.0000,5586.0000,4892.0000,128.5700,180.0000,13.4151,154.2200,12.8000,166.6985,177.1750,186.9059,94.1176,180.4800,197.0000,163.0000,19,0.7100,0.4000,0.0400,2.0000,1.4000,0.2000,0.8000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17790.0000,96.8082,186.4547,1087.3179,5955.6987,24.0727,761.0466,5.5100,8.3640,10.9485,23.4459,4314.0000,6036.0000,4959.0000,179.9980,180.0345,13.4082,154.2200,12.8000,166.6985,177.1750,186.9059,94.1176,180.4800,197.0000,163.0000,19,0.7100,0.4000,0.0400,2.0000,1.4000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000
    17790.5000,96.3778,0.0000,1087.3179,5955.6987,24.3171,760.3629,5.6240,8.7900,11.6598,26.4054,4472.0000,5928.0000,5049.0000,154.2840,180.0000,13.4089,154.2200,12.8000,166.6985,177.1750,186.9059,94.1176,180.4800,197.0000,163.0000,19,0.3500,0.2400,0.0400,1.6000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17791.0000,95.7430,0.0000,1089.2877,5967.8599,22.7830,768.2050,0.1480,3.3840,3.8249,18.9746,1338.0000,2646.0000,5162.0000,205.7120,180.1639,13.4172,154.2200,12.8000,166.6985,177.1750,186.9059,94.1176,180.4800,197.0000,163.0000,19,0.2100,0.2200,0.0400,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000
    17791.5000,95.2629,0.0000,1086.5792,5970.3931,29.8546,767.0139,0.4400,3.4820,4.9627,20.3124,1500.0000,2518.0000,5036.0000,205.7120,180.0000,13.4060,154.2200,12.8000,166.6985,177.1750,186.9059,94.1176,180.4800,189.5000,167.5000,12,0.2800,0.2300,0.0400,1.0000,1.0000,0.6000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17792.0000,94.7568,0.0000,1084.6094,5949.1123,21.4973,769.8868,0.0320,3.4740,2.1237,17.8817,1312.0000,2328.0000,5034.0000,205.7120,180.1639,13.4056,154.2200,12.8000,165.8204,179.0550,191.3477,92.6471,180.4800,189.5000,167.5000,12,0.2500,0.2500,0.0400,1.0000,0.8000,0.2000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000
    17792.5000,94.2385,0.0000,1087.5641,5960.7666,26.2598,761.7411,5.0120,8.2720,10.2477,24.2489,3688.0000,5186.0000,5300.0000,257.1400,180.1553,13.4096,154.4000,12.8000,165.8204,179.0550,191.3477,92.6471,180.4800,189.5000,167.5000,12,0.2800,0.2200,0.0400,1.0000,1.2000,0.2000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000,0.8000,0.4000,0.2000,3.0000,2.0000,1.0000
    17793.0000,93.7625,104.6140,1088.7952,5975.9663,28.9329,760.4636,5.4360,8.4940,11.5583,24.5594,3874.0000,4904.0000,5053.0000,179.9980,180.1147,13.4017,154.4000,12.8000,165.8204,179.0550,191.3477,92.6471,178.8800,188.5000,164.5000,13,0.2000,0.1900,0.0400,1.0000,1.2000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17793.5000,93.3168,114.0931,1088.7952,5973.4336,31.1647,759.8511,6.0960,9.4680,12.1720,25.3895,4290.0000,6066.0000,5048.0000,102.8560,180.0000,13.4100,154.4000,12.8000,165.8204,179.0550,191.3477,92.6471,178.8800,188.5000,164.5000,13,0.2800,0.2000,0.0500,0.8000,0.8000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17794.0000,92.7745,124.6097,1088.3027,5979.5132,43.5826,759.5820,6.4280,9.3000,12.4373,24.7916,4240.0000,6116.0000,4910.0000,231.4260,180.0738,13.4095,154.4000,12.8000,164.5147,177.6450,189.8409,92.6471,178.8800,188.5000,164.5000,13,0.3200,0.1800,0.0400,1.0000,0.8000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000
    17794.5000,92.2525,109.4700,1089.5339,5976.4736,38.1142,757.8674,7.2160,11.8520,14.1466,25.7026,4212.0000,5820.0000,5088.0000,231.4260,180.1475,13.4081,154.4000,12.8000,164.5147,177.6450,189.8409,92.6471,179.5200,192.0000,164.5000,15,0.2100,0.2100,0.0400,1.0000,1.2000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17795.0000,91.7855,159.7167,1087.5641,5970.9004,59.5913,756.8889,8.0080,11.8520,15.1173,26.1473,4454.0000,5820.0000,5244.0000,179.9980,180.0000,13.4109,154.5800,12.8000,164.5147,177.6450,189.8409,92.6471,179.5200,192.0000,164.5000,15,0.2700,0.2100,0.0400,1.0000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17795.5000,91.4370,157.7445,1087.5641,5980.0205,60.7059,755.6861,7.9160,10.3380,16.3044,27.9955,4612.0000,5594.0000,5115.0000,128.5700,180.0000,13.4214,154.5800,12.8000,164.5147,177.6450,189.8409,92.6471,179.5200,191.0000,163.0000,16,0.2200,0.2700,0.0400,1.0000,1.6000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17796.0000,90.7687,157.7367,1087.0717,5961.2729,60.7059,754.6140,7.5560,10.4660,17.3916,27.5422,4544.0000,6012.0000,4976.0000,231.4260,180.1553,13.4059,154.5800,12.8000,164.5147,177.6450,189.8409,92.6471,179.5200,191.0000,163.0000,16,0.2800,0.2400,0.0400,1.8000,1.4000,0.2000,0.8000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17796.5000,90.3499,243.9242,1084.3632,5955.1924,50.5524,755.5740,7.7020,11.1500,16.4572,27.0784,4646.0000,6412.0000,5733.0000,51.4280,180.1639,13.4120,154.5800,12.8000,164.5147,177.6450,189.8409,92.6471,179.5200,191.0000,163.0000,16,0.3000,0.2300,0.0500,1.4000,0.8000,0.2000,0.8000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17797.0000,89.7669,0.0000,1087.5641,5965.3262,62.9417,745.2425,7.2200,10.1760,26.9454,28.9195,4454.0000,5646.0000,7867.0000,102.8560,180.0000,13.4138,154.5800,12.8000,169.0600,181.3949,192.8520,93.2353,180.1600,197.0000,159.5000,21,0.3100,0.2300,0.0400,1.0000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17797.5000,89.2768,0.0000,1088.0565,5964.8198,64.3252,759.4655,6.9560,11.4980,12.5548,29.0973,4378.0000,6276.0000,7518.0000,128.5700,180.0000,13.4112,154.5800,12.8000,169.0600,181.3949,192.8520,93.2353,180.1600,197.0000,159.5000,21,0.2300,0.2300,0.0400,0.6000,2.0000,0.2000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,4.0000,1.0000
    17798.0000,88.7391,0.0000,1087.5641,5961.7798,65.8062,759.3118,7.8360,11.7200,12.6675,29.6116,5012.0000,6336.0000,7946.0000,51.4280,180.1467,13.4120,154.7600,12.8000,169.0600,181.3949,192.8520,93.2353,180.4800,196.0000,163.5000,18,0.2900,0.2100,0.0400,1.0000,1.0000,0.2000,0.8000,0.4000,0.2000,3.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17798.5000,88.2784,0.0000,1089.0414,5967.3535,72.0009,755.6938,7.2920,11.4000,16.3535,28.6410,4998.0000,6858.0000,4697.0000,231.4260,180.1393,13.4115,154.7600,12.8000,171.0060,187.9547,203.6972,91.0294,180.4800,196.0000,163.5000,18,0.2500,0.2100,0.0400,0.6000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17799.0000,87.7460,0.0000,1087.3179,5983.0601,60.8036,754.4567,8.3860,12.6720,17.5264,29.3478,5140.0000,6622.0000,4309.0000,102.8560,180.1639,13.3928,154.7600,12.8000,171.0060,187.9547,203.6972,91.0294,178.8800,196.0000,163.5000,18,0.2100,0.2100,0.0400,1.2000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17799.5000,87.2505,147.7029,1086.3330,5973.9399,68.5812,756.2189,8.6780,12.0640,15.8752,27.5666,5098.0000,6960.0000,4775.0000,282.8540,180.1639,13.3924,154.7600,12.8000,171.0060,187.9547,203.6972,91.0294,182.0800,196.0000,170.0000,14,0.2200,0.1600,0.0400,1.2000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17800.0000,86.8353,238.5329,1088.0565,5976.4736,59.0319,760.9006,8.7400,11.9200,11.2168,26.0845,5232.0000,6786.0000,4742.0000,179.9980,180.1639,13.3823,154.7600,12.8000,171.0060,187.9547,203.6972,91.0294,182.0800,196.0000,170.0000,14,0.4700,0.2200,0.0300,2.0000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17800.5000,86.2764,159.4239,1086.8253,5973.4336,65.9081,753.8516,8.7740,12.1280,18.1469,27.0663,5310.0000,6756.0000,4298.0000,179.9980,180.1639,13.4036,154.7600,12.8000,171.0060,187.9547,203.6972,91.0294,182.0800,196.0000,170.0000,14,0.1500,0.1600,0.0400,0.4000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17801.0000,85.7668,128.8095,1087.3179,5972.4199,75.5022,753.5042,8.3660,12.2880,18.5037,27.3819,4916.0000,6922.0000,4667.0000,334.2820,180.1639,13.4107,154.7600,12.8000,161.7817,180.4550,197.7992,89.7059,179.5200,194.5000,158.5000,20,0.2300,0.1500,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17801.5000,85.2757,148.3309,1087.3179,5972.4199,70.6419,753.2664,8.4480,11.5880,18.7383,27.1810,5050.0000,6398.0000,4351.0000,282.8540,180.0984,13.4222,154.7600,12.8000,161.7817,180.4550,197.7992,89.7059,179.5200,194.5000,158.5000,20,0.1800,0.1900,0.0400,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17802.0000,84.7933,0.0000,1086.8253,5972.4199,67.2182,753.2666,7.7420,10.4460,18.7346,25.7404,4904.0000,6276.0000,4542.0000,282.8540,180.1639,13.4208,154.9400,12.8000,161.7817,180.4550,197.7992,89.7059,179.5200,194.5000,158.5000,20,0.3500,0.1500,0.0400,0.8000,0.6000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17802.5000,84.2560,0.0000,1087.0717,5989.6479,62.3133,752.4495,6.5900,11.7860,19.5681,27.3138,3976.0000,6436.0000,4723.0000,231.4260,180.0000,13.4226,154.9400,12.8000,161.7817,180.4550,197.7992,89.7059,179.5200,194.5000,158.5000,20,0.3000,0.1400,0.0400,0.8000,1.0000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17803.0000,83.7444,0.0000,1087.3179,5991.6748,71.2258,751.4155,6.7300,11.7860,20.5906,30.4524,3912.0000,5918.0000,4470.0000,231.4260,180.1639,13.4157,154.9400,12.8000,161.7817,180.4550,197.7992,89.7059,178.5600,191.0000,132.5000,33,0.2400,0.3000,0.0500,1.2000,1.2000,0.2000,0.2000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17803.5000,83.2623,277.3002,1087.5641,5984.0737,49.1160,750.8403,8.3940,13.3480,21.1886,30.7624,4602.0000,6720.0000,4502.0000,128.5700,180.1381,13.4034,154.9400,12.8000,168.1095,178.1150,187.4084,94.4118,178.5600,191.0000,132.5000,33,0.2400,0.3200,0.0500,1.2000,1.2000,0.2000,0.2000,0.4000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17804.0000,82.8108,300.0180,1089.2877,5992.1812,60.9257,750.6791,9.2960,14.8420,21.3436,31.0019,6434.0000,11790.0000,4470.0000,359.9960,180.0246,13.4031,154.9400,12.8000,168.1095,178.1150,187.4084,94.4118,178.5600,191.0000,132.5000,33,0.3500,0.7100,0.2000,1.6000,2.0000,1.0000,0.8000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17804.5000,82.2454,0.0000,1085.8406,5992.1812,65.7329,753.5922,10.2880,15.4240,18.4047,28.3500,6046.0000,8594.0000,4664.0000,257.1400,180.1122,13.4048,154.9400,12.8000,168.1095,178.1150,187.4084,94.4118,178.5600,191.0000,132.5000,33,0.4400,0.2800,0.0400,0.8000,1.2000,0.2000,0.8000,1.0000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000
    17805.0000,81.7854,0.0000,1088.0565,5988.6343,69.1609,754.3784,9.5840,13.6080,17.6578,26.1438,5402.0000,7028.0000,4602.0000,231.4260,180.0082,13.3937,154.9400,12.8000,170.0357,181.8649,192.8522,93.5294,178.5600,191.0000,132.5000,33,0.2000,0.2200,0.0400,0.8000,1.0000,0.2000,0.8000,1.0000,0.2000,2.0000,3.0000,1.0000,0.4000,0.4000,0.2000,3.0000,3.0000,1.0000
    17805.5000,81.2766,106.6289,1088.7952,5994.2075,83.0558,754.2896,9.3280,13.4660,17.7352,25.8016,5172.0000,6706.0000,4067.0000,205.7120,180.1639,13.4052,155.1200,12.8000,170.0357,181.8649,192.8522,93.5294,181.1200,193.5000,163.5000,17,0.2300,0.1700,0.0300,0.8000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17806.0000,80.8567,192.0102,1086.0868,5982.0469,51.4049,754.3096,9.9260,13.5380,17.7067,25.7843,5778.0000,7842.0000,4436.0000,231.4260,180.0000,13.4038,155.1200,12.8000,170.0357,181.8649,192.8522,93.5294,180.4800,188.5000,166.5000,12,0.3200,0.1900,0.0400,0.8000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17806.5000,80.2378,153.3599,1088.7952,5998.7681,65.0312,753.5082,9.3260,13.3440,18.5179,26.0841,5114.0000,6816.0000,4187.0000,179.9980,180.0000,13.4131,155.1200,12.8000,170.0357,181.8649,192.8522,93.5294,180.4800,188.5000,166.5000,12,0.1900,0.1800,0.0300,0.8000,0.8000,0.2000,0.2000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17807.0000,79.8039,172.8737,1087.5641,5999.2744,65.1044,753.0388,10.4960,14.0480,18.9932,25.2964,5552.0000,7512.0000,4187.0000,179.9980,180.1229,13.4084,155.1200,12.8000,160.0222,170.6152,180.4543,93.8235,180.4800,192.0000,169.0000,13,0.1800,0.1600,0.0300,0.8000,0.4000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17807.5000,79.3094,151.4217,1088.0565,5994.7148,65.1288,753.2797,10.5700,14.5300,18.7224,26.7087,5876.0000,7886.0000,4179.0000,282.8540,180.0173,13.4166,155.3000,12.8000,160.0222,170.6152,180.4543,93.8235,180.4800,192.0000,169.0000,13,0.2100,0.1900,0.0400,0.8000,0.8000,0.2000,0.4000,0.4000,0.2000,3.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17808.0000,78.7350,0.0000,1087.0717,5994.7148,63.5256,753.1071,9.2960,13.1100,18.8934,26.5125,5220.0000,7108.0000,6346.0000,128.5700,180.0000,13.4055,155.3000,12.8000,160.0222,170.6152,180.4543,93.8235,180.4800,192.0000,169.0000,13,0.1900,0.1500,0.0400,0.4000,0.8000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
    17808.5000,78.2496,0.0000,1087.5641,6005.3550,54.9754,752.4908,9.4900,12.7120,19.5070,26.3811,5822.0000,7052.0000,4029.0000,308.5680,180.1639,13.4051,155.3000,12.8000,160.0222,170.6152,180.4543,93.8235,180.4800,192.0000,169.0000,13,0.2400,0.1700,0.0300,0.8000,0.4000,0.2000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000,0.4000,0.4000,0.2000,2.0000,2.0000,1.0000
